# Sech² Hyperbolic Analysis
move_index,gamma,shift_unified_value,hyperbolic_coherence,bit_size_shift,sech2_error_rate,bit_size_energy,sech2_bit_coupling
312,560.240807,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
313,562.559208,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
314,564.160879,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
315,564.506056,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
316,566.698788,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
317,567.731758,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
318,568.923955,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
319,570.051115,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
320,572.419984,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
321,573.614611,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
322,575.093886,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
323,575.807247,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
324,577.039003,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
325,579.098835,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
326,580.136959,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
327,581.946576,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
328,583.236088,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
329,584.561706,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
330,585.984563,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
331,586.742772,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
332,588.139663,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
333,590.660398,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
334,591.725858,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
335,592.571358,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
336,593.974715,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
337,595.728154,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
338,596.362768,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
339,598.493077,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
340,599.545640,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
341,601.602137,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
342,602.579168,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
343,603.625619,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
344,604.616218,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
345,606.383460,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
346,608.413217,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
347,609.389575,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
348,610.839163,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
349,611.774210,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
350,613.599779,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
351,614.646238,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
352,615.538563,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
353,618.112831,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
354,619.184483,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
355,620.272894,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
356,621.709295,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
357,622.375003,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
358,624.269900,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
359,626.019283,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
360,627.268397,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
361,628.325862,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
362,630.473887,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
363,630.805781,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
364,632.225141,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
365,633.546858,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
366,635.523800,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
367,637.397193,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
368,637.925514,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
369,638.927938,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
370,640.694795,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
371,641.945500,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
372,643.278884,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
373,644.990578,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
374,646.348192,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
375,647.761753,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
376,648.786401,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
377,650.197519,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
378,650.668684,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
379,653.649572,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
380,654.301921,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
381,655.709463,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
382,656.964085,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
383,658.175614,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
384,659.663846,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
385,660.716733,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
386,662.296586,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
387,664.244605,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
388,665.342763,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
389,666.515148,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
390,667.148495,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
391,668.975849,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
392,670.323585,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
393,672.458184,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
394,673.043578,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
395,674.355898,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
396,676.139674,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
397,677.230181,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
398,677.800445,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
399,679.742198,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
400,681.894992,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
401,682.602735,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
402,684.013550,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
403,684.972630,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
404,686.163224,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
405,687.961543,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
406,689.368941,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
407,690.474735,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
408,692.451684,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
409,693.176970,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
410,694.533909,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
411,695.726336,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
412,696.626070,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
413,699.132095,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
414,700.296739,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
415,701.301743,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
416,702.227343,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
417,704.033839,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
418,705.125814,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
419,706.184655,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
420,708.269071,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
421,709.229589,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
422,711.130274,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
423,711.900290,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
424,712.749383,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
425,714.082772,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
426,716.112396,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
427,717.482570,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
428,718.742787,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
429,719.697101,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
430,721.351162,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
431,722.277505,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
432,723.845821,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
433,724.562614,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
434,727.056403,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
435,728.405482,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
436,728.758750,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
437,730.416482,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
438,731.417355,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
439,732.818053,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
440,734.789643,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
441,735.765459,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
442,737.052929,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
443,738.580421,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
444,739.909524,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
445,740.573807,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
446,741.757336,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
447,743.895013,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
448,745.344990,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
449,746.499306,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
450,747.674564,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
451,748.242754,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
452,750.655950,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
453,750.966381,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
454,752.887622,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
455,754.322370,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
456,755.839309,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
457,756.768248,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
458,758.101729,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
459,758.900238,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
460,760.282367,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
461,762.700033,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
462,763.593066,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
463,764.307523,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
464,766.087540,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
465,767.218472,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
466,768.281462,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
467,769.693407,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
468,771.070839,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
469,772.961618,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
470,774.117745,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
471,775.047847,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
472,775.999712,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
473,777.299749,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
474,779.157077,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
475,780.348925,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
476,782.137664,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
477,782.597944,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
478,784.288823,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
479,785.739090,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
480,786.461147,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
481,787.468464,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
482,790.059092,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
483,790.831620,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
484,792.427708,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
485,792.888653,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
486,794.483792,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
487,795.606596,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
488,797.263470,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
489,798.707570,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
490,799.654336,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
491,801.604246,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
492,802.541985,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
493,803.243096,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
494,804.762239,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
495,805.861636,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
496,808.151815,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
497,809.197783,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
498,810.081805,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
499,811.184359,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
500,812.771108,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
501,814.045914,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
502,814.870540,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
503,816.727738,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
504,818.380669,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
505,819.204642,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
506,820.721898,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
507,821.713454,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
508,822.197757,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
509,824.526294,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
510,826.039287,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
511,826.905811,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
512,828.340174,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
513,829.437011,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
514,830.895884,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
515,831.799778,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
516,833.003641,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
517,834.651915,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
518,836.693576,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
519,837.347335,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
520,838.249022,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
521,839.465395,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
522,841.036390,0.00000000,0.90000000,0.00000000,0.00000000,0.000000000000,0.00000000
